年月,地區,卡數,總交易筆數,總交易金額[新臺幣],跨境交易筆數,跨境交易金額[新臺幣]
202403,10004000,796482,7073681,9307807103,966054,986940134
202403,10018000,735649,5924131,8645284919,300639,898991481
202403,10005000,499157,3512588,4810055224,119430,336853590
202403,66000000,3843102,28956747,42736494803,1241779,4042286631
202403,10007000,1062818,7105731,10108912425,247157,728296981
202403,10008000,361719,2514373,3349694097,218774,228553198
202403,10009000,463606,3089524,4251964311,164385,269100627
202403,10010000,341970,2201021,3046090079,69889,238161105
202403,10020000,304809,2042203,3015878649,72741,238266718
202403,67000000,2139192,14863816,20840370614,577792,1869765692
202403,64000000,3334040,23712907,33659785202,1207364,3154441912
202403,10013000,612937,3892219,5493996742,127587,348130021
202403,10017000,440626,3138446,4127893022,117929,339032051
202403,10002000,393405,2722851,3718538496,114101,280715854
202403,10015000,261218,1834248,2520540251,54166,146668497
202403,10014000,137913,966675,1288470336,33404,73506910
202403,10016000,62539,442193,617001446,12343,32107412
202403,09020000,55599,370150,480273329,10567,27301984
202403,09007000,7951,63179,81762846,2103,5041139
202404,63000000,4480676,39312808,62985596286,2391992,9916095323
202404,65000000,6254672,49156890,67187072769,2442697,6776185977
202404,68000000,3012504,23107184,31861526970,1417754,2851355993
202404,10004000,801755,6821953,9493445028,687165,968374387
202404,10018000,740457,5957081,8823600709,287133,922995195
202404,10005000,503620,3519891,4856370711,115035,314254758
202404,66000000,3872287,28944278,42807688632,1133055,3855583067
202404,10007000,1071284,7107022,10332935947,235134,669552044
202404,10008000,365795,2469463,3419533185,155099,206812908
202404,10009000,466999,3062305,4276067015,137325,240449357
202404,10010000,345790,2193776,3071975881,65831,176280205
202404,10020000,306816,2027768,3002592832,69942,212086889
202404,67000000,2161525,14928609,21319692939,577020,1726226450
202404,64000000,3362175,23511993,34181727505,1020505,2846985841
202404,10013000,619559,3921805,5635482024,146764,322666583
202404,10017000,442784,3158351,4185206847,121636,308218386
202404,10002000,395065,2730570,3815312110,111103,285131416
202404,10015000,260795,1789926,2474576103,50428,130556399
202404,10014000,139515,961101,1281722809,27087,59499016
202404,10016000,61932,433054,582900528,9698,22458460
202404,09020000,55469,370973,487322739,10534,24297964
202404,09007000,7831,61516,75911611,2137,3366569
202405,63000000,4533162,41052488,140071538439,2216706,9458182883
202405,65000000,6329321,51221439,106104483892,2160701,6835073633
202405,68000000,3050163,23711311,45133858385,963879,2764519725
202405,10004000,815659,6755271,23857516412,271959,942046386
202405,10018000,753066,6235651,25143588667,269149,827043005
202405,10005000,510310,3692026,6645403539,113828,321086070
202405,66000000,3915608,30173153,61940050900,1123825,3860053412
202405,10007000,1085187,7429544,14840293547,242013,672847392
202405,10008000,370265,2500750,4276026683,79947,241964293
202405,10009000,473911,3170900,5855712464,94151,273559075
202405,10010000,350516,2316235,3598111552,71236,177864205
202405,10020000,310180,2120338,3995962666,72359,199562967
202405,67000000,2181466,15503278,33531971106,551759,1607360795
202405,64000000,3403576,24351093,45777330702,862077,2710595084
202405,10013000,625560,4061335,6459882241,124008,333114012
202405,10017000,446966,3307971,5867777253,122277,325510039
202405,10002000,401557,2859115,4576860444,103520,280222649
202405,10015000,264284,1903714,2905613933,53093,141375553
202405,10014000,140288,999741,1479941094,26374,62792379
202405,10016000,62419,447528,658484949,9775,21988677
202405,09020000,56320,392648,601050703,10956,28566970
202405,09007000,8042,66095,98527357,2145,2990374
202406,63000000,4516846,40699374,64718182661,2605711,10676806939
202406,65000000,6303659,50914122,67720858054,2462810,7337015575
202406,68000000,3044645,23679913,31966859639,1131718,3082308359
202406,10004000,812972,6735949,9951058357,334745,1033775780
202406,10018000,748744,6225159,9329179206,327887,985478718
202406,10005000,508138,3689844,4865275457,132110,327171260
202406,66000000,3912043,30148933,43231776575,1246128,4259967026
202406,10007000,1085839,7465251,10339959777,267388,688218430
202406,10008000,368592,2489013,3419496032,87217,208826569
202406,10009000,474034,3176766,4248631069,103036,263820836
202406,10010000,349813,2300851,3041844678,72875,183793118
202406,10020000,309294,2116128,2956347803,81627,248702509
202406,67000000,2180362,15511035,21182942710,620082,1786767902
202406,64000000,3388089,24231802,34138595312,942975,2927538728
202406,10013000,622092,4027021,5555635673,131640,367137948
202406,10017000,445265,3277889,4102263904,134391,330417054
202406,10002000,399403,2837949,3718698743,109308,260105582
202406,10015000,262967,1890560,2475768077,56876,137143588
202406,10014000,139964,994074,1272003360,28404,62143121
202406,10016000,64028,460144,570232083,10449,21670958
202406,09020000,56639,397419,497757594,13153,26477919
202406,09007000,9079,70827,81324673,2070,3124997
202407,63000000,4535508,42060193,64456855835,2615332,10539983662
202407,65000000,6366568,52998562,69672632065,2420033,7069394253
202407,68000000,3074758,24658038,33185491945,1096325,3100114059
202407,10004000,820152,7022488,10096209372,371355,1119481463
202407,10018000,754406,6480088,9327672504,356779,1066422912
202407,10005000,516142,3883592,5106130319,141212,340660989
202407,66000000,3955945,31396833,44861512114,1371387,4334704439
202407,10007000,1097081,7770194,10768874484,287637,737919242
202407,10008000,373244,2597072,3616616622,97786,308453836
202407,10009000,479183,3304339,4532750040,119620,283959727
202407,10010000,353272,2395905,3213218942,81661,198772831
202407,10020000,311430,2184510,3147299505,91819,247995440
202407,67000000,2201863,16050769,22248014566,663429,1903292148
202407,64000000,3425467,24907733,35055631045,986812,2937003025
202407,10013000,631043,4190800,5865260909,143622,341797140
202407,10017000,448632,3421498,4289221054,129969,316824457
202407,10002000,408234,3010365,4002086550,117239,295715404
202407,10015000,264194,1946645,2596217133,65473,146099351
202407,10014000,141099,1029464,1331355741,32099,60995579
202407,10016000,65627,486517,628373562,13886,28670884
202407,09020000,57599,422371,547859049,17559,39249960
202407,09007000,10349,84226,97409404,3152,4605932
202408,63000000,4548672,42796897,71198229590,2526803,10217363679
202408,65000000,6386934,53694855,69647042772,2353364,6979092086
202408,68000000,3084395,24925312,33275893434,1097994,3185623267
202408,10004000,823977,7105932,10103693414,358367,1089088616
202408,10018000,754945,6544376,9319282435,351495,1118394607
202408,10005000,516855,3902792,5039882097,136383,338297924
202408,66000000,3964482,31628001,44591093126,1285873,4093964707
202408,10007000,1102564,7838489,10785872097,287200,794017056
202408,10008000,375065,2625261,3588171601,89397,302725292
202408,10009000,482199,3351890,4531508636,113885,272052310
202408,10010000,356741,2433326,3208318245,82651,194471191
202408,10020000,313550,2231728,3162819652,93212,248214395
202408,67000000,2213206,16243807,22126988739,634488,1892536944
202408,64000000,3443749,25215450,35067052515,951018,2838459489
202408,10013000,635179,4243031,5857455399,147121,335343829
202408,10017000,449847,3456422,4266337583,128815,322737283
202408,10002000,409323,3044039,4003765091,118250,306608336
202408,10015000,265686,1986524,2590938222,66198,145792173
202408,10014000,141657,1053171,1335873771,33004,69946476
202408,10016000,69088,514909,648624024,15571,31866882
202408,09020000,58258,423334,542626861,17182,34396564
202408,09007000,13202,100048,108924597,3596,6696777
202409,63000000,4536376,41115570,66883117970,2431339,10442967992
202409,65000000,6381953,52013460,73426871312,2383075,7092210291
202409,68000000,3081803,24135672,33617136247,1061144,3100539061
202409,10004000,825481,6882445,10457447052,309203,987921249
202409,10018000,755288,6330013,9259439987,307529,1003547139
202409,10005000,516004,3786789,5026894095,131597,289760224
202409,66000000,3970998,30753146,45914554419,1248496,3970267162
202409,10007000,1101453,7627302,11106701891,267504,689937349
202409,10008000,374611,2557171,3586335049,85273,233161136
202409,10009000,481182,3251484,4541153435,106530,293901509
202409,10010000,356003,2371839,3200060981,78537,188148306
202409,10020000,312039,2151638,3186360090,80365,225199986
202409,67000000,2207427,15836457,22321020494,608564,1815599559
202409,64000000,3435969,24729875,35846843455,919110,2799336060
202409,10013000,631405,4130209,5789381938,135522,312969526
202409,10017000,449667,3355106,4720493661,135542,322605975
202409,10002000,407691,2938582,3973428598,109674,276149834
202409,10015000,264559,1919380,2527721610,59226,131032034
202409,10014000,142869,1020075,1315289389,26835,60338151
202409,10016000,70018,509109,621120609,12070,24742866
202409,09020000,56949,397082,507841858,13435,29352214
202409,09007000,12518,100783,105643325,2457,4150571
202410,63000000,4560501,41231904,66153570272,2549751,10591908699
202410,65000000,6403471,52217881,70621275073,2520412,7351909392
202410,68000000,3095155,24313386,33739617189,1135753,3327110529
202410,10004000,826357,6906892,9840403447,338676,1117207190
202410,10018000,757824,6340949,9178376414,327841,1025053998
202410,10005000,516380,3832704,4938577445,143264,321263208
202410,66000000,3978101,31291482,44976752301,1348903,4554692806
202410,10007000,1101157,7755982,10575309985,289274,734179416
202410,10008000,374921,2597254,3467301791,93046,249069490
202410,10009000,480470,3298452,4465751623,110637,296384052
202410,10010000,356254,2412179,3185023321,83539,211962053
202410,10020000,312918,2189071,3120903683,84744,233413608
202410,67000000,2212984,15966242,21901175540,655408,2037856684
202410,64000000,3439386,24752145,34919672264,1013837,2986615887
202410,10013000,633422,4138894,5799324291,150768,353823644
202410,10017000,450979,3357116,4291688256,139775,341877880
202410,10002000,409420,2960183,3959659107,119991,308139050
202410,10015000,263880,1876368,2546100248,62963,138945060
202410,10014000,142960,1020322,1282505404,28636,75818305
202410,10016000,76224,540456,653000834,14425,29051044
202410,09020000,56931,401902,527069351,14222,35198152
202410,09007000,12124,95733,97712291,2381,4535893
